material,content,radius,soil_eps,soil_sig,x,y,folder,target_type,soil_class,burial_depth,depth_class,radius_class,target_difficulty,group_id,stratum,is_hard,image_path,condition_path,split
steel,free_space,0.05,20,0.02,2.9,0.74,steel_free_space_r0.05_eps20_sig0.02_x2.9_y0.74,steel_free_space,S_eps20_sig0.02,0.26,D1_shallow,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps20_sig0.02_y0.74,steel_free_space|S_eps20_sig0.02|R2_medium_small|D1_shallow,True,dataset_split/images/train/steel_free_space_r0.05_eps20_sig0.02_x2.9_y0.74.png,dataset_split/conditions/train/steel_free_space_r0.05_eps20_sig0.02_x2.9_y0.74.in,train
pvc,free_space,0.1,5,0.05,1.96,0.27,pvc_free_space_r0.1_eps5_sig0.05_x1.96_y0.27,pvc_free_space,S_eps5_sig0.05,0.73,D3_deep,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps5_sig0.05_y0.27,pvc_free_space|S_eps5_sig0.05|R4_large|D3_deep,True,dataset_split/images/stress_test/pvc_free_space_r0.1_eps5_sig0.05_x1.96_y0.27.png,dataset_split/conditions/stress_test/pvc_free_space_r0.1_eps5_sig0.05_x1.96_y0.27.in,stress_test
pvc,free_space,0.05,20,0.02,2.73,0.54,pvc_free_space_r0.05_eps20_sig0.02_x2.73_y0.54,pvc_free_space,S_eps20_sig0.02,0.45999999999999996,D2_medium,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps20_sig0.02_y0.54,pvc_free_space|S_eps20_sig0.02|R2_medium_small|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.05_eps20_sig0.02_x2.73_y0.54.png,dataset_split/conditions/train/pvc_free_space_r0.05_eps20_sig0.02_x2.73_y0.54.in,train
pvc,free_space,0.03,20,0.02,2.19,0.58,pvc_free_space_r0.03_eps20_sig0.02_x2.19_y0.58,pvc_free_space,S_eps20_sig0.02,0.42000000000000004,D2_medium,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps20_sig0.02_y0.58,pvc_free_space|S_eps20_sig0.02|R1_small|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.03_eps20_sig0.02_x2.19_y0.58.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps20_sig0.02_x2.19_y0.58.in,train
steel,free_space,0.05,10,0.005,1.43,0.73,steel_free_space_r0.05_eps10_sig0.005_x1.43_y0.73,steel_free_space,S_eps10_sig0.005,0.27,D1_shallow,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps10_sig0.005_y0.73,steel_free_space|S_eps10_sig0.005|R2_medium_small|D1_shallow,False,dataset_split/images/val/steel_free_space_r0.05_eps10_sig0.005_x1.43_y0.73.png,dataset_split/conditions/val/steel_free_space_r0.05_eps10_sig0.005_x1.43_y0.73.in,val
steel,free_space,0.1,20,0.02,2.13,0.6,steel_free_space_r0.1_eps20_sig0.02_x2.13_y0.6,steel_free_space,S_eps20_sig0.02,0.4,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.6,steel_free_space|S_eps20_sig0.02|R4_large|D2_medium,True,dataset_split/images/val/steel_free_space_r0.1_eps20_sig0.02_x2.13_y0.6.png,dataset_split/conditions/val/steel_free_space_r0.1_eps20_sig0.02_x2.13_y0.6.in,val
pvc,water,0.08,10,0.005,1.68,0.45,pvc_water_r0.08_eps10_sig0.005_x1.68_y0.45,pvc_water,S_eps10_sig0.005,0.55,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps10_sig0.005_y0.45,pvc_water|S_eps10_sig0.005|R3_medium_large|D2_medium,False,dataset_split/images/train/pvc_water_r0.08_eps10_sig0.005_x1.68_y0.45.png,dataset_split/conditions/train/pvc_water_r0.08_eps10_sig0.005_x1.68_y0.45.in,train
pvc,free_space,0.03,5,0.05,1.04,0.64,pvc_free_space_r0.03_eps5_sig0.05_x1.04_y0.64,pvc_free_space,S_eps5_sig0.05,0.36,D2_medium,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps5_sig0.05_y0.64,pvc_free_space|S_eps5_sig0.05|R1_small|D2_medium,True,dataset_split/images/stress_test/pvc_free_space_r0.03_eps5_sig0.05_x1.04_y0.64.png,dataset_split/conditions/stress_test/pvc_free_space_r0.03_eps5_sig0.05_x1.04_y0.64.in,stress_test
steel,free_space,0.08,4,0.001,1.85,0.71,steel_free_space_r0.08_eps4_sig0.001_x1.85_y0.71,steel_free_space,S_eps4_sig0.001,0.29000000000000004,D1_shallow,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps4_sig0.001_y0.71,steel_free_space|S_eps4_sig0.001|R3_medium_large|D1_shallow,False,dataset_split/images/train/steel_free_space_r0.08_eps4_sig0.001_x1.85_y0.71.png,dataset_split/conditions/train/steel_free_space_r0.08_eps4_sig0.001_x1.85_y0.71.in,train
steel,free_space,0.03,4,0.001,1.82,0.59,steel_free_space_r0.03_eps4_sig0.001_x1.82_y0.59,steel_free_space,S_eps4_sig0.001,0.41000000000000003,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.59,steel_free_space|S_eps4_sig0.001|R1_small|D2_medium,True,dataset_split/images/val/steel_free_space_r0.03_eps4_sig0.001_x1.82_y0.59.png,dataset_split/conditions/val/steel_free_space_r0.03_eps4_sig0.001_x1.82_y0.59.in,val
steel,free_space,0.05,5,0.05,1.18,0.41,steel_free_space_r0.05_eps5_sig0.05_x1.18_y0.41,steel_free_space,S_eps5_sig0.05,0.5900000000000001,D3_deep,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps5_sig0.05_y0.41,steel_free_space|S_eps5_sig0.05|R2_medium_small|D3_deep,True,dataset_split/images/stress_test/steel_free_space_r0.05_eps5_sig0.05_x1.18_y0.41.png,dataset_split/conditions/stress_test/steel_free_space_r0.05_eps5_sig0.05_x1.18_y0.41.in,stress_test
steel,free_space,0.1,5,0.05,1.42,0.63,steel_free_space_r0.1_eps5_sig0.05_x1.42_y0.63,steel_free_space,S_eps5_sig0.05,0.37,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps5_sig0.05_y0.63,steel_free_space|S_eps5_sig0.05|R4_large|D2_medium,True,dataset_split/images/stress_test/steel_free_space_r0.1_eps5_sig0.05_x1.42_y0.63.png,dataset_split/conditions/stress_test/steel_free_space_r0.1_eps5_sig0.05_x1.42_y0.63.in,stress_test
steel,free_space,0.05,5,0.05,1.17,0.71,steel_free_space_r0.05_eps5_sig0.05_x1.17_y0.71,steel_free_space,S_eps5_sig0.05,0.29000000000000004,D1_shallow,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps5_sig0.05_y0.71,steel_free_space|S_eps5_sig0.05|R2_medium_small|D1_shallow,True,dataset_split/images/stress_test/steel_free_space_r0.05_eps5_sig0.05_x1.17_y0.71.png,dataset_split/conditions/stress_test/steel_free_space_r0.05_eps5_sig0.05_x1.17_y0.71.in,stress_test
steel,free_space,0.1,20,0.02,1.25,0.3,steel_free_space_r0.1_eps20_sig0.02_x1.25_y0.3,steel_free_space,S_eps20_sig0.02,0.7,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.3,steel_free_space|S_eps20_sig0.02|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x1.25_y0.3.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x1.25_y0.3.in,train
steel,free_space,0.03,4,0.001,1.03,0.78,steel_free_space_r0.03_eps4_sig0.001_x1.03_y0.78,steel_free_space,S_eps4_sig0.001,0.21999999999999997,D1_shallow,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.78,steel_free_space|S_eps4_sig0.001|R1_small|D1_shallow,True,dataset_split/images/train/steel_free_space_r0.03_eps4_sig0.001_x1.03_y0.78.png,dataset_split/conditions/train/steel_free_space_r0.03_eps4_sig0.001_x1.03_y0.78.in,train
steel,free_space,0.1,20,0.02,2.98,0.6,steel_free_space_r0.1_eps20_sig0.02_x2.98_y0.6,steel_free_space,S_eps20_sig0.02,0.4,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.6,steel_free_space|S_eps20_sig0.02|R4_large|D2_medium,True,dataset_split/images/val/steel_free_space_r0.1_eps20_sig0.02_x2.98_y0.6.png,dataset_split/conditions/val/steel_free_space_r0.1_eps20_sig0.02_x2.98_y0.6.in,val
pvc,free_space,0.03,5,0.05,2.11,0.43,pvc_free_space_r0.03_eps5_sig0.05_x2.11_y0.43,pvc_free_space,S_eps5_sig0.05,0.5700000000000001,D3_deep,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps5_sig0.05_y0.43,pvc_free_space|S_eps5_sig0.05|R1_small|D3_deep,True,dataset_split/images/stress_test/pvc_free_space_r0.03_eps5_sig0.05_x2.11_y0.43.png,dataset_split/conditions/stress_test/pvc_free_space_r0.03_eps5_sig0.05_x2.11_y0.43.in,stress_test
steel,free_space,0.03,5,0.05,2.93,0.64,steel_free_space_r0.03_eps5_sig0.05_x2.93_y0.64,steel_free_space,S_eps5_sig0.05,0.36,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps5_sig0.05_y0.64,steel_free_space|S_eps5_sig0.05|R1_small|D2_medium,True,dataset_split/images/stress_test/steel_free_space_r0.03_eps5_sig0.05_x2.93_y0.64.png,dataset_split/conditions/stress_test/steel_free_space_r0.03_eps5_sig0.05_x2.93_y0.64.in,stress_test
pvc,water,0.1,5,0.05,1.73,0.53,pvc_water_r0.1_eps5_sig0.05_x1.73_y0.53,pvc_water,S_eps5_sig0.05,0.47,D2_medium,R4_large,medium_water_filled_pvc,pvc_water_r0.1_eps5_sig0.05_y0.53,pvc_water|S_eps5_sig0.05|R4_large|D2_medium,True,dataset_split/images/stress_test/pvc_water_r0.1_eps5_sig0.05_x1.73_y0.53.png,dataset_split/conditions/stress_test/pvc_water_r0.1_eps5_sig0.05_x1.73_y0.53.in,stress_test
steel,free_space,0.03,4,0.001,1.55,0.78,steel_free_space_r0.03_eps4_sig0.001_x1.55_y0.78,steel_free_space,S_eps4_sig0.001,0.21999999999999997,D1_shallow,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps4_sig0.001_y0.78,steel_free_space|S_eps4_sig0.001|R1_small|D1_shallow,True,dataset_split/images/train/steel_free_space_r0.03_eps4_sig0.001_x1.55_y0.78.png,dataset_split/conditions/train/steel_free_space_r0.03_eps4_sig0.001_x1.55_y0.78.in,train
steel,free_space,0.1,5,0.05,2.64,0.78,steel_free_space_r0.1_eps5_sig0.05_x2.64_y0.78,steel_free_space,S_eps5_sig0.05,0.21999999999999997,D1_shallow,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps5_sig0.05_y0.78,steel_free_space|S_eps5_sig0.05|R4_large|D1_shallow,True,dataset_split/images/stress_test/steel_free_space_r0.1_eps5_sig0.05_x2.64_y0.78.png,dataset_split/conditions/stress_test/steel_free_space_r0.1_eps5_sig0.05_x2.64_y0.78.in,stress_test
steel,free_space,0.08,20,0.02,1.32,0.68,steel_free_space_r0.08_eps20_sig0.02_x1.32_y0.68,steel_free_space,S_eps20_sig0.02,0.31999999999999995,D2_medium,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps20_sig0.02_y0.68,steel_free_space|S_eps20_sig0.02|R3_medium_large|D2_medium,True,dataset_split/images/train/steel_free_space_r0.08_eps20_sig0.02_x1.32_y0.68.png,dataset_split/conditions/train/steel_free_space_r0.08_eps20_sig0.02_x1.32_y0.68.in,train
pvc,free_space,0.08,20,0.02,1.0,0.35,pvc_free_space_r0.08_eps20_sig0.02_x1.0_y0.35,pvc_free_space,S_eps20_sig0.02,0.65,D3_deep,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps20_sig0.02_y0.35,pvc_free_space|S_eps20_sig0.02|R3_medium_large|D3_deep,True,dataset_split/images/val/pvc_free_space_r0.08_eps20_sig0.02_x1.0_y0.35.png,dataset_split/conditions/val/pvc_free_space_r0.08_eps20_sig0.02_x1.0_y0.35.in,val
steel,free_space,0.1,20,0.02,1.74,0.34,steel_free_space_r0.1_eps20_sig0.02_x1.74_y0.34,steel_free_space,S_eps20_sig0.02,0.6599999999999999,D3_deep,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.34,steel_free_space|S_eps20_sig0.02|R4_large|D3_deep,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x1.74_y0.34.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x1.74_y0.34.in,train
pvc,water,0.08,4,0.001,1.52,0.76,pvc_water_r0.08_eps4_sig0.001_x1.52_y0.76,pvc_water,S_eps4_sig0.001,0.24,D1_shallow,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps4_sig0.001_y0.76,pvc_water|S_eps4_sig0.001|R3_medium_large|D1_shallow,False,dataset_split/images/train/pvc_water_r0.08_eps4_sig0.001_x1.52_y0.76.png,dataset_split/conditions/train/pvc_water_r0.08_eps4_sig0.001_x1.52_y0.76.in,train
steel,free_space,0.08,20,0.02,1.53,0.79,steel_free_space_r0.08_eps20_sig0.02_x1.53_y0.79,steel_free_space,S_eps20_sig0.02,0.20999999999999996,D1_shallow,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps20_sig0.02_y0.79,steel_free_space|S_eps20_sig0.02|R3_medium_large|D1_shallow,True,dataset_split/images/train/steel_free_space_r0.08_eps20_sig0.02_x1.53_y0.79.png,dataset_split/conditions/train/steel_free_space_r0.08_eps20_sig0.02_x1.53_y0.79.in,train
steel,free_space,0.05,5,0.05,1.76,0.79,steel_free_space_r0.05_eps5_sig0.05_x1.76_y0.79,steel_free_space,S_eps5_sig0.05,0.20999999999999996,D1_shallow,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps5_sig0.05_y0.79,steel_free_space|S_eps5_sig0.05|R2_medium_small|D1_shallow,True,dataset_split/images/stress_test/steel_free_space_r0.05_eps5_sig0.05_x1.76_y0.79.png,dataset_split/conditions/stress_test/steel_free_space_r0.05_eps5_sig0.05_x1.76_y0.79.in,stress_test
steel,free_space,0.05,5,0.05,1.31,0.68,steel_free_space_r0.05_eps5_sig0.05_x1.31_y0.68,steel_free_space,S_eps5_sig0.05,0.31999999999999995,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps5_sig0.05_y0.68,steel_free_space|S_eps5_sig0.05|R2_medium_small|D2_medium,True,dataset_split/images/stress_test/steel_free_space_r0.05_eps5_sig0.05_x1.31_y0.68.png,dataset_split/conditions/stress_test/steel_free_space_r0.05_eps5_sig0.05_x1.31_y0.68.in,stress_test
steel,free_space,0.03,5,0.05,2.5,0.32,steel_free_space_r0.03_eps5_sig0.05_x2.5_y0.32,steel_free_space,S_eps5_sig0.05,0.6799999999999999,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps5_sig0.05_y0.32,steel_free_space|S_eps5_sig0.05|R1_small|D3_deep,True,dataset_split/images/stress_test/steel_free_space_r0.03_eps5_sig0.05_x2.5_y0.32.png,dataset_split/conditions/stress_test/steel_free_space_r0.03_eps5_sig0.05_x2.5_y0.32.in,stress_test
pvc,free_space,0.1,5,0.05,1.57,0.64,pvc_free_space_r0.1_eps5_sig0.05_x1.57_y0.64,pvc_free_space,S_eps5_sig0.05,0.36,D2_medium,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps5_sig0.05_y0.64,pvc_free_space|S_eps5_sig0.05|R4_large|D2_medium,True,dataset_split/images/stress_test/pvc_free_space_r0.1_eps5_sig0.05_x1.57_y0.64.png,dataset_split/conditions/stress_test/pvc_free_space_r0.1_eps5_sig0.05_x1.57_y0.64.in,stress_test
steel,free_space,0.05,4,0.001,1.17,0.73,steel_free_space_r0.05_eps4_sig0.001_x1.17_y0.73,steel_free_space,S_eps4_sig0.001,0.27,D1_shallow,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.73,steel_free_space|S_eps4_sig0.001|R2_medium_small|D1_shallow,False,dataset_split/images/val/steel_free_space_r0.05_eps4_sig0.001_x1.17_y0.73.png,dataset_split/conditions/val/steel_free_space_r0.05_eps4_sig0.001_x1.17_y0.73.in,val
pvc,water,0.08,4,0.001,1.08,0.48,pvc_water_r0.08_eps4_sig0.001_x1.08_y0.48,pvc_water,S_eps4_sig0.001,0.52,D2_medium,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps4_sig0.001_y0.48,pvc_water|S_eps4_sig0.001|R3_medium_large|D2_medium,False,dataset_split/images/train/pvc_water_r0.08_eps4_sig0.001_x1.08_y0.48.png,dataset_split/conditions/train/pvc_water_r0.08_eps4_sig0.001_x1.08_y0.48.in,train
pvc,free_space,0.08,4,0.001,2.39,0.36,pvc_free_space_r0.08_eps4_sig0.001_x2.39_y0.36,pvc_free_space,S_eps4_sig0.001,0.64,D3_deep,R3_medium_large,hard_weak_pvc,pvc_free_space_r0.08_eps4_sig0.001_y0.36,pvc_free_space|S_eps4_sig0.001|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.08_eps4_sig0.001_x2.39_y0.36.png,dataset_split/conditions/train/pvc_free_space_r0.08_eps4_sig0.001_x2.39_y0.36.in,train
pvc,free_space,0.1,5,0.05,2.12,0.48,pvc_free_space_r0.1_eps5_sig0.05_x2.12_y0.48,pvc_free_space,S_eps5_sig0.05,0.52,D2_medium,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps5_sig0.05_y0.48,pvc_free_space|S_eps5_sig0.05|R4_large|D2_medium,True,dataset_split/images/stress_test/pvc_free_space_r0.1_eps5_sig0.05_x2.12_y0.48.png,dataset_split/conditions/stress_test/pvc_free_space_r0.1_eps5_sig0.05_x2.12_y0.48.in,stress_test
pvc,free_space,0.05,20,0.02,1.26,0.76,pvc_free_space_r0.05_eps20_sig0.02_x1.26_y0.76,pvc_free_space,S_eps20_sig0.02,0.24,D1_shallow,R2_medium_small,hard_weak_pvc,pvc_free_space_r0.05_eps20_sig0.02_y0.76,pvc_free_space|S_eps20_sig0.02|R2_medium_small|D1_shallow,True,dataset_split/images/train/pvc_free_space_r0.05_eps20_sig0.02_x1.26_y0.76.png,dataset_split/conditions/train/pvc_free_space_r0.05_eps20_sig0.02_x1.26_y0.76.in,train
pvc,water,0.08,20,0.02,2.26,0.37,pvc_water_r0.08_eps20_sig0.02_x2.26_y0.37,pvc_water,S_eps20_sig0.02,0.63,D3_deep,R3_medium_large,medium_water_filled_pvc,pvc_water_r0.08_eps20_sig0.02_y0.37,pvc_water|S_eps20_sig0.02|R3_medium_large|D3_deep,True,dataset_split/images/train/pvc_water_r0.08_eps20_sig0.02_x2.26_y0.37.png,dataset_split/conditions/train/pvc_water_r0.08_eps20_sig0.02_x2.26_y0.37.in,train
steel,free_space,0.05,10,0.005,1.81,0.48,steel_free_space_r0.05_eps10_sig0.005_x1.81_y0.48,steel_free_space,S_eps10_sig0.005,0.52,D2_medium,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps10_sig0.005_y0.48,steel_free_space|S_eps10_sig0.005|R2_medium_small|D2_medium,False,dataset_split/images/train/steel_free_space_r0.05_eps10_sig0.005_x1.81_y0.48.png,dataset_split/conditions/train/steel_free_space_r0.05_eps10_sig0.005_x1.81_y0.48.in,train
steel,free_space,0.1,20,0.02,2.08,0.53,steel_free_space_r0.1_eps20_sig0.02_x2.08_y0.53,steel_free_space,S_eps20_sig0.02,0.47,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.53,steel_free_space|S_eps20_sig0.02|R4_large|D2_medium,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x2.08_y0.53.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x2.08_y0.53.in,train
pvc,water,0.05,10,0.005,2.85,0.27,pvc_water_r0.05_eps10_sig0.005_x2.85_y0.27,pvc_water,S_eps10_sig0.005,0.73,D3_deep,R2_medium_small,medium_water_filled_pvc,pvc_water_r0.05_eps10_sig0.005_y0.27,pvc_water|S_eps10_sig0.005|R2_medium_small|D3_deep,True,dataset_split/images/train/pvc_water_r0.05_eps10_sig0.005_x2.85_y0.27.png,dataset_split/conditions/train/pvc_water_r0.05_eps10_sig0.005_x2.85_y0.27.in,train
steel,free_space,0.08,5,0.05,2.55,0.47,steel_free_space_r0.08_eps5_sig0.05_x2.55_y0.47,steel_free_space,S_eps5_sig0.05,0.53,D2_medium,R3_medium_large,easy_strong_reflection,steel_free_space_r0.08_eps5_sig0.05_y0.47,steel_free_space|S_eps5_sig0.05|R3_medium_large|D2_medium,True,dataset_split/images/stress_test/steel_free_space_r0.08_eps5_sig0.05_x2.55_y0.47.png,dataset_split/conditions/stress_test/steel_free_space_r0.08_eps5_sig0.05_x2.55_y0.47.in,stress_test
steel,free_space,0.1,20,0.02,1.88,0.46,steel_free_space_r0.1_eps20_sig0.02_x1.88_y0.46,steel_free_space,S_eps20_sig0.02,0.54,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.46,steel_free_space|S_eps20_sig0.02|R4_large|D2_medium,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x1.88_y0.46.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x1.88_y0.46.in,train
steel,free_space,0.05,4,0.001,2.36,0.25,steel_free_space_r0.05_eps4_sig0.001_x2.36_y0.25,steel_free_space,S_eps4_sig0.001,0.75,D3_deep,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.25,steel_free_space|S_eps4_sig0.001|R2_medium_small|D3_deep,True,dataset_split/images/val/steel_free_space_r0.05_eps4_sig0.001_x2.36_y0.25.png,dataset_split/conditions/val/steel_free_space_r0.05_eps4_sig0.001_x2.36_y0.25.in,val
pvc,free_space,0.1,5,0.05,1.73,0.78,pvc_free_space_r0.1_eps5_sig0.05_x1.73_y0.78,pvc_free_space,S_eps5_sig0.05,0.21999999999999997,D1_shallow,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps5_sig0.05_y0.78,pvc_free_space|S_eps5_sig0.05|R4_large|D1_shallow,True,dataset_split/images/stress_test/pvc_free_space_r0.1_eps5_sig0.05_x1.73_y0.78.png,dataset_split/conditions/stress_test/pvc_free_space_r0.1_eps5_sig0.05_x1.73_y0.78.in,stress_test
pvc,free_space,0.1,20,0.02,1.42,0.35,pvc_free_space_r0.1_eps20_sig0.02_x1.42_y0.35,pvc_free_space,S_eps20_sig0.02,0.65,D3_deep,R4_large,hard_weak_pvc,pvc_free_space_r0.1_eps20_sig0.02_y0.35,pvc_free_space|S_eps20_sig0.02|R4_large|D3_deep,True,dataset_split/images/train/pvc_free_space_r0.1_eps20_sig0.02_x1.42_y0.35.png,dataset_split/conditions/train/pvc_free_space_r0.1_eps20_sig0.02_x1.42_y0.35.in,train
steel,free_space,0.1,5,0.05,1.53,0.7,steel_free_space_r0.1_eps5_sig0.05_x1.53_y0.7,steel_free_space,S_eps5_sig0.05,0.30000000000000004,D2_medium,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps5_sig0.05_y0.7,steel_free_space|S_eps5_sig0.05|R4_large|D2_medium,True,dataset_split/images/stress_test/steel_free_space_r0.1_eps5_sig0.05_x1.53_y0.7.png,dataset_split/conditions/stress_test/steel_free_space_r0.1_eps5_sig0.05_x1.53_y0.7.in,stress_test
steel,free_space,0.1,20,0.02,2.58,0.74,steel_free_space_r0.1_eps20_sig0.02_x2.58_y0.74,steel_free_space,S_eps20_sig0.02,0.26,D1_shallow,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps20_sig0.02_y0.74,steel_free_space|S_eps20_sig0.02|R4_large|D1_shallow,True,dataset_split/images/train/steel_free_space_r0.1_eps20_sig0.02_x2.58_y0.74.png,dataset_split/conditions/train/steel_free_space_r0.1_eps20_sig0.02_x2.58_y0.74.in,train
pvc,free_space,0.03,20,0.02,2.86,0.67,pvc_free_space_r0.03_eps20_sig0.02_x2.86_y0.67,pvc_free_space,S_eps20_sig0.02,0.32999999999999996,D2_medium,R1_small,hard_weak_pvc,pvc_free_space_r0.03_eps20_sig0.02_y0.67,pvc_free_space|S_eps20_sig0.02|R1_small|D2_medium,True,dataset_split/images/train/pvc_free_space_r0.03_eps20_sig0.02_x2.86_y0.67.png,dataset_split/conditions/train/pvc_free_space_r0.03_eps20_sig0.02_x2.86_y0.67.in,train
steel,free_space,0.03,20,0.02,1.62,0.3,steel_free_space_r0.03_eps20_sig0.02_x1.62_y0.3,steel_free_space,S_eps20_sig0.02,0.7,D3_deep,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps20_sig0.02_y0.3,steel_free_space|S_eps20_sig0.02|R1_small|D3_deep,True,dataset_split/images/train/steel_free_space_r0.03_eps20_sig0.02_x1.62_y0.3.png,dataset_split/conditions/train/steel_free_space_r0.03_eps20_sig0.02_x1.62_y0.3.in,train
steel,free_space,0.03,10,0.005,2.12,0.61,steel_free_space_r0.03_eps10_sig0.005_x2.12_y0.61,steel_free_space,S_eps10_sig0.005,0.39,D2_medium,R1_small,easy_strong_reflection,steel_free_space_r0.03_eps10_sig0.005_y0.61,steel_free_space|S_eps10_sig0.005|R1_small|D2_medium,True,dataset_split/images/val/steel_free_space_r0.03_eps10_sig0.005_x2.12_y0.61.png,dataset_split/conditions/val/steel_free_space_r0.03_eps10_sig0.005_x2.12_y0.61.in,val
steel,free_space,0.05,4,0.001,1.86,0.74,steel_free_space_r0.05_eps4_sig0.001_x1.86_y0.74,steel_free_space,S_eps4_sig0.001,0.26,D1_shallow,R2_medium_small,easy_strong_reflection,steel_free_space_r0.05_eps4_sig0.001_y0.74,steel_free_space|S_eps4_sig0.001|R2_medium_small|D1_shallow,False,dataset_split/images/train/steel_free_space_r0.05_eps4_sig0.001_x1.86_y0.74.png,dataset_split/conditions/train/steel_free_space_r0.05_eps4_sig0.001_x1.86_y0.74.in,train
steel,free_space,0.1,5,0.05,1.17,0.75,steel_free_space_r0.1_eps5_sig0.05_x1.17_y0.75,steel_free_space,S_eps5_sig0.05,0.25,D1_shallow,R4_large,easy_strong_reflection,steel_free_space_r0.1_eps5_sig0.05_y0.75,steel_free_space|S_eps5_sig0.05|R4_large|D1_shallow,True,dataset_split/images/stress_test/steel_free_space_r0.1_eps5_sig0.05_x1.17_y0.75.png,dataset_split/conditions/stress_test/steel_free_space_r0.1_eps5_sig0.05_x1.17_y0.75.in,stress_test
